"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AGXT",8.4976895586161,-1.08015959454958,0.250204307511199,-4.31711030594959,1.58085168153388e-05,0.00147374591644391
"ANKRD11",2848.88601030806,0.0999650712759758,0.0227355102342914,4.39686948943865,1.09823333824811e-05,0.00107376862811153
"AOPEP",153.627396532157,0.202790618653202,0.0517742215187857,3.91682603242275,8.9722446725982e-05,0.00674376340204162
"AQP9",21.2581399682518,-1.91716467732588,0.322613950401788,-5.94259694888647,2.80541631149471e-09,6.02463152893489e-07
"ARAP2",463.417143303877,0.352121536050423,0.0408255374681878,8.62503123993907,6.40751611994803e-18,1.10081126940707e-14
"ARHGAP45",86.8018896188313,0.273442253449541,0.0410133143601879,6.66715815864358,2.60804000037618e-11,7.29402070802882e-09
"ARID4A",603.619548511201,0.0935754155638374,0.0233312890024804,4.01072634923381,6.0532237117963e-05,0.00482093167934188
"ARIH1",120.560855263026,0.13592210153215,0.0290962391419945,4.67146633174232,2.9905712341861e-06,0.000345813554445404
"ARMC1",140.984834681857,0.250307958374211,0.0294812677335472,8.49040687925985,2.05914894107389e-17,3.09541564566932e-14
"ARPC1A",323.120880960617,0.215905597018551,0.0259592076450521,8.31711044384296,9.01337552975243e-17,1.08394854120803e-13
"ATP1B3",518.245864559152,0.16460945556602,0.0314639169694258,5.23168986639442,1.67967388576956e-07,2.24441757225164e-05
"BCAT2",70.4308244095714,-2.18562135194983,0.263925653756992,-8.28120086409724,1.2193930789617e-16,1.33312919705394e-13
"C1QL3",13.0683768946947,0.415826998130582,0.075764694872909,5.4884006175714,4.05589359827006e-08,6.17419954592352e-06
"C4BPA",43.3456712616734,-1.82217381469919,0.251282980558896,-7.2514812210774,4.1223818926821e-13,1.77056302290696e-10
"C8A",32.2624313652495,-1.30814916871298,0.323208513564172,-4.0473846257557,5.17930966026752e-05,0.00426619027221762
"C8B",44.3772610602165,-1.51756550805832,0.259854502428713,-5.84005854766606,5.2182480587686e-09,1.01217179281857e-06
"C8G",26.1620302656489,-1.06379747421652,0.232927212753071,-4.5670811136364,4.94562670366333e-06,0.000545652355396837
"CACNB1",175.365874771915,0.519874536970786,0.0758002155582345,6.8584836222713,6.9595308468707e-12,2.26203562066127e-09
"CD3E",95.268407748951,0.181640568208286,0.046957734576864,3.86817144917761,0.000109654556935749,0.0078964413276007
"CDK12",380.876886865825,0.12457880185003,0.0225761681914528,5.51815528629854,3.42576659475033e-08,5.42082487742992e-06
"CHMP1A",102.361953387069,0.163007821540972,0.03709114709839,4.39479051722418,1.10879626449896e-05,0.00107442288240006
"COL14A1",997.996618038738,0.571607544160929,0.0580866873823227,9.84059463399327,7.52646596935712e-23,4.52566398737443e-19
"CTLA4",40.7474508964178,0.238825938594794,0.0562154089195344,4.24840703260994,2.15295957372042e-05,0.00197644975828716
"CUNH1orf174",11.3284698509909,0.347065423595656,0.0705854409153246,4.91695481525717,8.79008301019026e-07,0.000104662909188661
"CUNH8orf33",35.9388125118129,0.336740124468908,0.0510356529067921,6.59813493684319,4.16362236592481e-11,1.13799369483209e-08
"DDX23",401.16866650481,0.0909671839213773,0.0239015248681375,3.80591549799582,0.00014128061679461,0.00970880398612562
"DDX24",256.50589539321,0.125104175631429,0.0286339307513075,4.3690884328103,1.24766239084006e-05,0.00119082443747956
"DKK2",26.1084958663163,0.24475638378759,0.0625818283252092,3.91098167531481,9.19217469163247e-05,0.00681341721244258
"DLG2",25.7955854263376,0.445528129050605,0.0823324055281085,5.41133380219895,6.25570373330854e-08,9.17452354838641e-06
"DOC2B",213.216938720302,0.425869736617202,0.0538668849349452,7.90596555066295,2.65864700481114e-15,1.99830555499118e-12
"DSC1",114.149186460845,0.449503620774243,0.109479346369063,4.10583032948456,4.02865117554754e-05,0.00336448326646769
"EDC4",231.747178826739,0.123844563139416,0.0280962343748978,4.40787051698511,1.04391919507145e-05,0.00102903051146961
"EDRF1",66.4166938200279,0.237187944351342,0.0393507013874443,6.02754045006735,1.66473594550043e-09,3.85002201549773e-07
"EEF1AKMT2",44.8033667328466,0.166822598154439,0.041348187140228,4.03458070818627,5.46998865569734e-05,0.00444473537658217
"EEF1D",560.538497784001,0.11588884803649,0.0216226772496401,5.35959755115055,8.34075467254501e-08,1.18006959637678e-05
"EGR1",82.9375077554587,0.304523615222027,0.0524416274093475,5.80690627399842,6.3637735926774e-09,1.12545207684615e-06
"EIF3D",391.228256150609,0.0965567746483747,0.0252812587908904,3.81930248992059,0.000133829567914486,0.00930308892335034
"EIF5B",1555.21552819157,0.0896986365390194,0.0197897623426689,4.53257775337804,5.82682172944211e-06,0.000620118213436025
"ENPP6",8.44719470353908,0.343750555592368,0.0869006222042036,3.95567427336256,7.63190886240185e-05,0.0058762833743324
"EPHA6",21.1448375625592,0.404783587612482,0.0600380412567526,6.74211848253719,1.5609370689811e-11,4.69295729789166e-09
"ETV6",244.182538158114,0.170543206664108,0.0286560102789739,5.95139396600656,2.65868244539532e-09,5.8885795152768e-07
"EXTL3",35.9891409260889,0.206475898420507,0.051690660135459,3.99445272858621,6.48438566266951e-05,0.00509681189406951
"F10",43.6794486714446,-1.43451930835851,0.267622105771409,-5.36024221251665,8.31104450918983e-08,1.18006959637678e-05
"F9",28.8048861973363,-1.38190627935513,0.321976508396196,-4.29194752821742,1.77112807761568e-05,0.00163842971241586
"FAM107B",454.646404680698,0.13935906289698,0.0342144562987276,4.07310470405348,4.63905562131583e-05,0.00384753675185822
"FAM133B",368.551591410128,0.127466171085203,0.024340385221467,5.23681814915504,1.63368514621824e-07,2.2325792691387e-05
"FAM83H",13.7170411424971,0.365795990418963,0.0815345199984887,4.48639411166881,7.24386925865795e-06,0.000750989411246728
"FBXL14",104.376715406614,0.17484671688263,0.0341880885832244,5.11425833172859,3.14976054748599e-07,3.98726529937542e-05
"FBXO21",206.798561434698,0.190500532858481,0.0385345483448203,4.94362957504568,7.66813424058669e-07,9.22169823772955e-05
"FETUB",55.088669343604,-1.69588639637028,0.293574636432395,-5.77667886088248,7.61895047638379e-09,1.32790577433321e-06
"FOS",62.9760169914606,0.391947603885444,0.0932827709029099,4.20171485143155,2.649006718358e-05,0.002308474985143
"GATA3",28.1221767358023,0.456628727947833,0.0504611339641739,9.04911745090842,1.44128485831794e-19,2.88881528435525e-16
"GDF6",21.2032737147342,0.298908764951325,0.0781830911871407,3.8231893931624,0.000131736512383973,0.00926469764871146
"GDF9",21.9548837694839,0.459290871366381,0.0543026339723472,8.45798514304606,2.72036765449769e-17,3.63501571255435e-14
"GGA1",26.5806246380985,0.217553334318872,0.054306784250575,4.00600656660256,6.17539328360543e-05,0.00488587365977888
"GPATCH3",30.1319359817609,0.243250015612751,0.0529470109142385,4.59421620621339,4.34378834257894e-06,0.000483688875998651
"GPD2",335.127553877418,0.149095347049533,0.0374212617201724,3.98424158341943,6.76959782432557e-05,0.00528644048281424
"GPM6A",44.6251380780978,0.251668725720952,0.0643676732288162,3.90986209531471,9.2348828008327e-05,0.00681341721244258
"HABP2",21.431267800814,-3.51368816391031,0.353142087458895,-9.94978590400754,2.52726328075914e-23,3.03928682144094e-19
"HAO1",76.4156717352499,-1.40924210403202,0.244268068032906,-5.76924407426916,7.96279059018527e-09,1.36800742339383e-06
"HOGA1",16.6520536389459,-1.74468253937096,0.296084994189961,-5.89250577910615,3.80382788438794e-09,7.88704036856024e-07
"HSPG2",67.8705925523277,0.221429645454251,0.0432015903814817,5.12549754532108,2.96753032920884e-07,3.79654465309208e-05
"ING5",112.540463394165,0.212689676197087,0.0421761582006512,5.04288880900971,4.58555738131735e-07,5.68514567708479e-05
"ITIH3",74.7497762807612,-1.37383780824488,0.235611120722808,-5.83095485489062,5.51110947684213e-09,1.03557191513287e-06
"ITPRIPL2",141.750906644692,0.168960458303549,0.0375721245140834,4.49696312062993,6.89309387313209e-06,0.000727160937879707
"JOSD2",21.5964465356212,0.2788377261686,0.072733876260502,3.83367064296039,0.000126245151201359,0.00898357507897956
"KHK",55.5723266121558,-1.24023032701338,0.229335601014926,-5.40792760271295,6.37581854336695e-08,9.23802334970252e-06
"KLHL3",620.173584793396,0.134707151667996,0.0268905110329394,5.00946789382273,5.45807308205e-07,6.69783539640136e-05
"LDLRAP1",235.157108132212,0.605202337268477,0.0656469429877539,9.21904828654968,2.99748800131419e-20,7.20955814076088e-17
"LOC107497112",35.3146962062676,-1.97406474376244,0.292285878253781,-6.7538834087921,1.43939434065178e-11,4.43850162581494e-09
"LOC107497676",1002.24589691389,-0.194374541795656,0.0498500841593261,-3.89918181831778,9.65182797248337e-05,0.00707761482909055
"LOC107498631",6603.86004441396,-0.196151179134442,0.0432729150790164,-4.53288572716374,5.81832951193288e-06,0.000620118213436025
"LOC107499312",51.8888303380905,-2.68319007663195,0.345370154935402,-7.76902705195765,7.90912771110022e-15,4.52929380255672e-12
"LOC107499912",112.657661831966,0.310477859541798,0.0452272854098025,6.86483517037494,6.65680700821647e-12,2.22374336335587e-09
"LOC107500334",114.906180276093,0.420050754574097,0.0567642788589943,7.39991351986567,1.36273215961653e-13,6.30316036598017e-11
"LOC107502447",26.4014769588372,0.319366986637326,0.0580020416952523,5.50613353087305,3.66800352454586e-08,5.65530902387032e-06
"LOC107504120",23.6941505350856,-2.45796563088868,0.495669447636312,-4.95888064638627,7.0900507266219e-07,8.61262121599546e-05
"LOC107504744",339.946313220295,-2.97163330051937,0.459090879962545,-6.47286502568253,9.61618483467388e-11,2.40925497545392e-08
"LOC107505566",45.9036231612552,-2.37015739870244,0.316896716135181,-7.47927409159829,7.47342597057982e-14,3.59501682888772e-11
"LOC107506477",10.9476065032445,-1.18137817968246,0.302118478366615,-3.91031421205848,9.21761359856329e-05,0.00681341721244258
"LOC107506765",1364.40829678452,-0.16820968939887,0.0398236410525548,-4.22386514525092,2.40147779674291e-05,0.00215523671519628
"LOC107506766",2615.69369494598,-0.108989583671117,0.0286506927795801,-3.80408196442623,0.000142331050529184,0.00972541598672709
"LOC107508568",152.411614645232,-2.08655210181091,0.262230924147643,-7.95692616571844,1.76365883562878e-15,1.41398407715145e-12
"LOC107508847",110.582471514081,-1.15440017359972,0.247351844188909,-4.66703685749791,3.05574531656499e-06,0.00034998469692391
"LOC107508998",9.43936708769088,0.52725048145936,0.0803087242632999,6.56529519421474,5.19298831459025e-11,1.3576277711144e-08
"LOC107510253",99.1002909771747,0.28756141477629,0.0688236084559899,4.17823798007009,2.93776179357254e-05,0.00250563995244705
"LOC107510533",49.2792192774196,-2.31005799113051,0.295211688326284,-7.82508986763868,5.0729439712173e-15,3.3892902332144e-12
"LOC107512825",445.202775435288,0.199137738672497,0.0364475707882261,5.46367657338705,4.66372918301242e-08,7.01075089436342e-06
"LOC107514024",24.938698162801,0.368107585826008,0.0657116550116848,5.60186143174376,2.12062056205825e-08,3.44629498369089e-06
"LOC107514850",14.8010534497269,0.328485907983535,0.0744828366051548,4.41022285073392,1.03264293143213e-05,0.0010263275944961
"LOC107516542",55.0636434250833,-2.51715169861389,0.357244946828769,-7.04601064608029,1.84120173828918e-12,6.70978548626233e-10
"LOC107520685",74.0270087567229,0.407516224851819,0.0531318036293664,7.66991137162492,1.72115234830951e-14,9.40844460944098e-12
"LOC118600331",24.3114684710173,0.519041312651811,0.0743698517337066,6.97918982695197,2.96887112127426e-12,1.02010411726984e-09
"LOC118603292",56.914533624711,0.432572894737612,0.111230856370533,3.88896488665541,0.000100672680512132,0.00729331117975244
"LOC118605192",1051.33088573543,0.658007232122658,0.0864670248535976,7.60992104489276,2.74263416187208e-14,1.43403993176842e-11
"LOC118607152",8.77020357651442,0.335658027460746,0.0846029143822878,3.96745230245896,7.26450449664103e-05,0.00563631813397452
"LOC118607780",216.521779215841,0.585622590470492,0.0920439152847657,6.36242589918835,1.98591854992027e-10,4.87401152680432e-08
"LOC118610012",6473.92498731766,-0.194171416781176,0.0433058771815708,-4.48371974933248,7.33529874554231e-06,0.000753968399264032
"LOC118610013",6469.96769386726,-0.194100264304796,0.0433082786151364,-4.48182819801471,7.40063114640848e-06,0.000754237204802614
"LOC118610132",2897.20971446292,0.203595603200326,0.0514853607178462,3.95443676341486,7.67151579719098e-05,0.0058762833743324
"LOC118610178",11.5199498737526,0.534719392900485,0.0814332316971636,6.5663535850943,5.15622974463784e-11,1.3576277711144e-08
"LOC118610183",26.0164508146315,0.227427927620839,0.0597390723695877,3.80702141161167,0.000140650572176643,0.00970880398612562
"LOC118613827",22.5057208275701,0.382116838031333,0.0654870215442379,5.83500102800071,5.37902354603291e-09,1.02679582800939e-06
"LRP1",355.364858730845,0.288791378169781,0.0404732023920265,7.13537257004094,9.65253473694115e-13,3.84590702070812e-10
"LRRC8C",180.463360997422,0.278268670421645,0.0300582329006422,9.25765234907403,2.08976308899517e-20,6.28287272706398e-17
"LYZ",6568.9418615674,-0.183676730352556,0.0435118266274747,-4.22130589747702,2.42891055455169e-05,0.00216370950585472
"MAP3K3",277.578783676997,0.108830340819038,0.0264670655927289,4.11191563483849,3.923896946212e-05,0.00329991501224794
"METTL21A",143.329162562337,0.191108100562363,0.0262379793984729,7.28364397501911,3.2492180788342e-13,1.44722580059482e-10
